dateObserved,temperature,relativeHumidity
2025-03-23T08:27Z,23.870451,39.897232
2025-03-23T08:37Z,23.907835,39.973526
2025-03-23T08:47Z,23.913176,40.03456
2025-03-23T08:57Z,23.94255,40.089874
2025-03-23T09:07Z,23.979935,40.162357
2025-03-23T09:17Z,24.02266,40.248188
2025-03-23T09:27Z,24.03334,40.2253
2025-03-23T09:37Z,24.070726,40.2253
2025-03-23T09:47Z,24.089418,40.24628
2025-03-23T09:57Z,24.11078,40.3035
2025-03-23T10:07Z,24.148165,40.257725
2025-03-23T10:17Z,24.169527,40.292057
2025-03-23T10:27Z,24.201572,40.288242
2025-03-23T10:37Z,24.193562,40.2253
2025-03-23T10:47Z,24.252308,40.280613
2025-03-23T10:57Z,24.236286,40.255817
2025-03-23T11:07Z,24.27367,40.28252
2025-03-23T11:17Z,24.262989,40.185246
2025-03-23T11:37Z,24.303043,40.16808
2025-03-23T11:47Z,24.324408,40.169987
2025-03-23T11:57Z,24.308384,40.18334
2025-03-23T12:17Z,24.337759,40.179523
2025-03-23T12:27Z,24.35378,40.1738
2025-03-23T12:37Z,24.380484,40.187153
2025-03-23T12:47Z,24.364462,40.185246
2025-03-23T12:57Z,24.391165,40.162357
2025-03-23T13:07Z,24.404516,40.17571
2025-03-23T13:17Z,24.415197,40.162357
2025-03-23T13:27Z,24.420538,40.18143
2025-03-23T13:37Z,24.468605,40.1223
2025-03-23T13:47Z,24.479286,40.087967
2025-03-23T13:57Z,24.481956,40.040283
2025-03-23T14:07Z,24.492638,40.0708
2025-03-23T14:17Z,24.567408,40.015488
2025-03-23T14:27Z,24.503319,40.082245
2025-03-23T14:47Z,24.532692,40.10132
2025-03-23T14:57Z,24.548714,39.983063
2025-03-23T15:07Z,24.559395,40.00786
2025-03-23T15:17Z,24.58076,39.97734
2025-03-23T15:27Z,24.623484,39.895325
2025-03-23T15:37Z,24.578089,39.681698
2025-03-23T15:47Z,24.578089,39.908676
2025-03-23T15:57Z,24.620813,40.135654
2025-03-23T16:07Z,24.663538,40.097504
2025-03-23T16:17Z,24.75967,40.128025
2025-03-23T16:27Z,24.805065,40.09369
2025-03-23T16:37Z,24.890516,39.9144
2025-03-23T17:07Z,25.06676,39.67407
2025-03-23T17:17Z,25.122835,39.586327
2025-03-23T17:27Z,25.112154,39.48333
2025-03-23T17:47Z,25.229649,39.374607
2025-03-23T17:57Z,25.331121,39.189594
2025-03-23T18:07Z,25.355154,39.174335
2025-03-23T18:17Z,25.307087,39.20104
2025-03-23T18:27Z,25.344473,39.17052
2025-03-23T18:37Z,25.381857,39.12665
2025-03-23T18:47Z,25.371176,39.02365
2025-03-23T18:57Z,25.41657,38.99695
2025-03-23T19:07Z,25.400549,38.979782
2025-03-23T19:17Z,25.453957,38.8558
2025-03-23T19:27Z,25.453957,38.832912
2025-03-23T19:37Z,25.464638,38.737545
2025-03-23T19:47Z,25.451286,38.714657
2025-03-23T19:57Z,25.49401,38.63455
2025-03-23T20:07Z,25.499352,38.60784
2025-03-23T20:17Z,25.510033,38.5449
2025-03-23T20:27Z,25.56878,38.373234
2025-03-23T20:37Z,25.571451,38.32555
2025-03-23T20:47Z,25.630198,37.478676
2025-03-23T20:57Z,25.507362,37.814373
2025-03-23T21:07Z,25.469978,38.028
2025-03-23T21:27Z,25.472649,38.058517
2025-03-23T21:37Z,25.445946,38.068054
2025-03-23T21:47Z,25.472649,38.047073
2025-03-23T21:57Z,25.467308,38.050888
2025-03-23T22:07Z,25.456627,38.008926
2025-03-23T22:17Z,25.469978,38.028
2025-03-23T22:27Z,25.469978,38.052795
2025-03-23T22:37Z,25.459297,38.00511
2025-03-23T22:47Z,25.443275,37.997482
2025-03-23T22:57Z,25.550087,37.86587
2025-03-23T23:07Z,25.579462,37.720913
2025-03-23T23:17Z,25.520714,37.51873
2025-03-23T23:27Z,25.48333,37.654156
2025-03-23T23:47Z,25.467308,37.608376
2025-03-23T23:57Z,25.427252,37.616005
2025-03-24T00:07Z,25.507362,37.5111
2025-03-24T00:17Z,25.496681,37.43862
2025-03-24T00:27Z,25.464638,37.423363
2025-03-24T00:37Z,25.453957,37.421455
2025-03-24T00:47Z,25.429922,37.377586
2025-03-24T00:57Z,25.275043,37.54734
2025-03-24T01:17Z,25.205616,37.55497
2025-03-24T01:27Z,25.194935,37.551155
2025-03-24T01:37Z,25.1709,37.53399
2025-03-24T01:47Z,25.16556,37.524452
2025-03-24T01:57Z,25.133516,37.577858
2025-03-24T02:07Z,25.085451,37.556877
2025-03-24T02:17Z,25.08011,37.60647
2025-03-24T02:27Z,25.040054,37.577858
2025-03-24T02:37Z,25.104143,37.49012
2025-03-24T02:47Z,25.045395,37.509193
2025-03-24T02:57Z,25.045395,37.56069
2025-03-24T03:07Z,25.024033,37.535896
2025-03-24T03:17Z,25.0,37.5626
2025-03-24T03:27Z,24.957275,37.57023
2025-03-24T03:37Z,24.935911,37.59884
2025-03-24T03:47Z,24.909208,37.61219
2025-03-24T03:57Z,24.898527,37.610283
2025-03-24T04:07Z,24.895857,37.61982
2025-03-24T04:27Z,24.853132,37.67132
2025-03-24T04:37Z,24.821089,37.661785
2025-03-24T04:47Z,24.815748,37.690395
2025-03-24T04:57Z,24.770351,37.70184
2025-03-24T05:07Z,24.75967,37.728542
2025-03-24T05:17Z,24.722286,37.776226
2025-03-24T05:27Z,24.727627,37.83154
2025-03-24T05:37Z,24.732967,37.936447
2025-03-24T05:47Z,24.783703,38.026093
2025-03-24T05:57Z,24.799725,38.087128
2025-03-24T06:07Z,24.83711,38.142445
2025-03-24T06:17Z,24.863813,38.201572
2025-03-24T06:27Z,24.9279,38.249256
2025-03-24T07:07Z,24.877165,37.07431
2025-03-24T07:17Z,24.82376,37.5111
2025-03-24T07:27Z,24.83177,37.734264
2025-03-24T07:37Z,24.810406,37.89067
2025-03-24T07:47Z,24.842451,37.98413
2025-03-24T07:57Z,24.853132,38.04135
2025-03-24T08:07Z,24.890516,38.060425
2025-03-24T08:17Z,24.92523,38.129093
2025-03-24T08:37Z,25.010681,38.226368
2025-03-24T08:47Z,25.064089,38.222553
2025-03-24T08:57Z,25.112154,38.20348
2025-03-24T09:07Z,25.152208,38.21111
2025-03-24T09:17Z,25.152208,38.142445
2025-03-24T09:27Z,25.200275,38.193943
2025-03-24T09:37Z,25.232319,38.144352
2025-03-24T09:47Z,25.280384,38.12528
2025-03-24T09:57Z,25.293736,38.068054
2025-03-24T10:07Z,25.32044,38.00511
2025-03-24T10:17Z,25.352484,38.02037
2025-03-24T10:27Z,25.389868,37.938354
2025-03-24T10:37Z,25.389868,37.93454
2025-03-24T10:47Z,25.429922,37.91928
2025-03-24T10:57Z,25.472649,37.894485
2025-03-24T11:27Z,25.526054,37.734264
2025-03-24T11:37Z,25.550087,37.705654
2025-03-24T11:47Z,25.560768,37.64462
2025-03-24T11:57Z,25.598154,37.627453
2025-03-24T12:07Z,25.592813,37.5626
2025-03-24T12:17Z,25.592813,37.595024
2025-03-24T12:27Z,25.638208,37.551155
2025-03-24T12:37Z,25.632868,37.566414
2025-03-24T12:47Z,25.664911,37.46914
2025-03-24T12:57Z,25.64889,37.44625
2025-03-24T13:07Z,25.664911,37.43862
2025-03-24T13:27Z,25.683603,37.40429
2025-03-24T13:47Z,25.699627,37.41192
2025-03-24T13:57Z,25.737011,37.463417
2025-03-24T14:07Z,25.766384,37.480583
2025-03-24T14:17Z,25.793087,37.51301
2025-03-24T14:27Z,25.787746,37.52636
2025-03-24T14:37Z,25.777065,37.509193
2025-03-24T14:47Z,25.798428,37.549248
2025-03-24T14:57Z,25.801098,37.5626
2025-03-24T15:07Z,25.817122,37.564507
2025-03-24T15:17Z,25.833143,37.633175
2025-03-24T15:27Z,25.838484,37.711376
2025-03-24T15:37Z,25.854506,37.72282
2025-03-24T15:47Z,25.867857,37.684673
2025-03-24T15:57Z,25.867857,37.75143
2025-03-24T16:07Z,25.857176,37.799114
2025-03-24T16:17Z,25.867857,37.770504
2025-03-24T16:27Z,25.809109,37.900208
2025-03-24T16:37Z,25.923933,37.711376
2025-03-24T16:47Z,25.988022,37.60647
2025-03-24T16:57Z,25.988022,37.574043
2025-03-24T17:07Z,25.972,37.610283
2025-03-24T17:17Z,26.004044,37.579765
2025-03-24T17:27Z,26.001373,37.614098
2025-03-24T17:37Z,26.017395,37.614098
2025-03-24T17:47Z,26.006714,37.587395
2025-03-24T17:57Z,26.012054,37.59884
2025-03-24T18:07Z,26.001373,37.57023
2025-03-24T18:17Z,26.009384,37.59121
2025-03-24T18:27Z,25.998703,37.56832
2025-03-24T18:37Z,26.014725,37.524452
2025-03-24T18:47Z,26.014725,37.528267
2025-03-24T18:57Z,25.923933,37.640804
2025-03-24T19:07Z,25.915922,37.581673
2025-03-24T19:17Z,25.88922,37.58358
2025-03-24T19:27Z,25.921263,37.587395
2025-03-24T19:37Z,25.89456,37.595024
2025-03-24T19:47Z,25.857176,37.59121
2025-03-24T19:57Z,25.838484,37.627453
2025-03-24T20:07Z,25.843824,37.595024
2025-03-24T20:17Z,25.854506,37.579765
2025-03-24T20:27Z,25.827803,37.553062
2025-03-24T20:37Z,25.833143,37.558784
2025-03-24T20:47Z,25.835814,37.514915
2025-03-24T20:57Z,25.841154,37.520638
2025-03-24T21:07Z,25.830473,37.499657
2025-03-24T21:17Z,25.814451,37.46151
2025-03-24T21:27Z,25.830473,37.455788
2025-03-24T21:37Z,25.939957,37.308918
2025-03-24T21:47Z,25.923933,37.30129
2025-03-24T21:57Z,25.923933,37.24216
2025-03-24T22:07Z,25.939957,37.240253
2025-03-24T22:17Z,25.939957,36.942703
2025-03-24T22:27Z,25.878538,36.584114
2025-03-24T22:37Z,25.830473,36.315174
2025-03-24T22:47Z,25.73434,36.278934
2025-03-24T22:57Z,25.670252,36.645153
2025-03-24T23:07Z,25.606165,36.81872
2025-03-24T23:47Z,25.502022,37.00183
2025-03-24T23:57Z,25.48066,36.963684
2025-03-25T00:07Z,25.451286,36.986572
2025-03-25T00:17Z,25.41924,36.97322
2025-03-25T00:27Z,25.4139,36.9942
2025-03-25T00:37Z,25.365835,37.00946
2025-03-25T00:47Z,25.371176,36.940796
2025-03-25T00:57Z,25.352484,36.977036
2025-03-25T01:07Z,25.304417,36.986572
2025-03-25T01:17Z,25.267033,37.026627
2025-03-25T01:27Z,25.267033,37.015182
2025-03-25T01:37Z,25.229649,37.047607
2025-03-25T01:47Z,25.205616,37.064774
2025-03-25T01:57Z,25.17357,37.0457
2025-03-25T02:07Z,25.16823,37.07431
2025-03-25T02:17Z,25.120165,37.125813
2025-03-25T02:27Z,25.088121,37.1487
2025-03-25T02:37Z,24.983978,37.28603
2025-03-25T02:47Z,24.983978,37.3299
2025-03-25T02:57Z,24.957275,37.32227
2025-03-25T03:07Z,24.91989,37.385216
2025-03-25T03:17Z,24.887846,37.266956
2025-03-25T03:27Z,24.879835,37.18494
2025-03-25T03:37Z,24.821089,37.347065
2025-03-25T03:47Z,24.789043,37.360416
2025-03-25T03:57Z,24.773022,37.463417
2025-03-25T04:07Z,24.75166,37.450066
2025-03-25T04:17Z,24.738308,37.471046
2025-03-25T04:27Z,24.716946,37.52636
2025-03-25T04:37Z,24.6849,37.51873
2025-03-25T04:47Z,24.668879,37.5626
2025-03-25T04:57Z,24.652857,37.564507
2025-03-25T05:07Z,24.655527,37.579765
2025-03-25T05:17Z,24.607462,37.638897
2025-03-25T05:27Z,24.628824,37.692303
2025-03-25T05:37Z,24.634165,37.84489
2025-03-25T05:47Z,24.660868,37.928818
2025-03-25T05:57Z,24.716946,37.989853
2025-03-25T06:17Z,24.6849,37.12772
2025-03-25T06:27Z,24.6849,37.556877
2025-03-25T06:37Z,24.67422,37.804836
2025-03-25T06:47Z,24.719616,37.993668
2025-03-25T06:57Z,24.76234,38.066147
2025-03-25T07:07Z,24.815748,37.70184
2025-03-25T07:17Z,24.842451,38.022278
2025-03-25T07:27Z,24.895857,38.201572
2025-03-25T07:37Z,24.967957,38.285496
2025-03-25T07:47Z,25.021362,38.295033
2025-03-25T07:57Z,25.064089,38.29694
2025-03-25T08:07Z,25.117495,38.20348
2025-03-25T08:17Z,25.186922,38.18822
2025-03-25T08:27Z,25.232319,38.087128
2025-03-25T08:37Z,25.296406,38.05661
2025-03-25T08:47Z,25.333792,37.9765
2025-03-25T08:57Z,25.40322,37.875412
2025-03-25T09:07Z,25.41924,37.83726
2025-03-25T09:17Z,25.437935,37.667507
2025-03-25T09:27Z,25.459297,37.585487
2025-03-25T09:37Z,25.453957,37.516823
2025-03-25T09:47Z,25.469978,37.39666
2025-03-25T09:57Z,25.544746,37.165867
2025-03-25T10:17Z,25.584803,37.091476
2025-03-25T10:27Z,25.611506,37.11055
2025-03-25T10:37Z,25.616846,37.03044
2025-03-25T10:47Z,25.638208,37.041885
2025-03-25T10:57Z,25.571451,37.116272
2025-03-25T11:07Z,25.576792,37.078125
2025-03-25T11:17Z,25.592813,37.11818
2025-03-25T11:27Z,25.603495,37.160145
2025-03-25T11:37Z,25.619516,37.104828
2025-03-25T11:47Z,25.643549,37.106735
2025-03-25T11:57Z,25.675592,37.05333
2025-03-25T12:07Z,25.65957,37.028534
2025-03-25T12:17Z,25.686274,37.00183
2025-03-25T12:27Z,25.707638,37.06096
2025-03-25T12:37Z,25.72633,36.990387
2025-03-25T12:47Z,25.72099,36.961777
2025-03-25T12:57Z,25.747692,36.95987
2025-03-25T13:07Z,25.742352,36.954147
2025-03-25T13:17Z,25.758373,36.914093
2025-03-25T13:27Z,25.766384,36.87976
2025-03-25T13:37Z,25.862516,36.73289
2025-03-25T13:47Z,25.867857,36.713818
2025-03-25T14:07Z,25.89456,36.671856
2025-03-25T14:17Z,25.875868,36.677578
2025-03-25T14:27Z,25.822462,36.795834
2025-03-25T14:37Z,25.822462,36.84161
2025-03-25T14:47Z,25.838484,36.874035
2025-03-25T14:57Z,25.838484,36.90074
2025-03-25T15:07Z,25.830473,36.916
2025-03-25T15:17Z,25.878538,36.851147
2025-03-25T15:27Z,25.867857,36.801556
2025-03-25T15:37Z,25.878538,36.82826
2025-03-25T15:47Z,25.883879,36.830166
2025-03-25T15:57Z,25.886549,36.84161
2025-03-25T16:07Z,25.89723,36.767223
2025-03-25T16:27Z,25.950638,36.685207
2025-03-25T16:37Z,25.945297,36.64134
2025-03-25T16:47Z,25.926603,36.652782
2025-03-25T16:57Z,25.953308,36.66232
2025-03-25T17:07Z,25.953308,36.629894
2025-03-25T17:17Z,25.942627,36.591743
2025-03-25T17:27Z,25.926603,36.599373
2025-03-25T17:47Z,25.96666,36.64134
2025-03-25T17:57Z,25.939957,36.63371
2025-03-25T18:07Z,25.96666,36.620354
2025-03-25T18:17Z,25.950638,36.658504
2025-03-25T18:27Z,25.953308,36.689022
2025-03-25T18:37Z,25.942627,36.76341
2025-03-25T18:47Z,25.931944,36.839703
2025-03-25T18:57Z,25.931944,36.933167
2025-03-25T19:07Z,25.937284,36.868313
2025-03-25T19:17Z,25.939957,36.906464
2025-03-25T19:27Z,25.913252,35.598
2025-03-25T19:37Z,25.827803,35.81544
2025-03-25T19:47Z,25.774395,36.309452
2025-03-25T19:57Z,25.72633,36.589836
2025-03-25T20:17Z,25.686274,36.866405
2025-03-25T20:27Z,25.712978,36.96559
2025-03-25T20:37Z,25.702297,36.977036
2025-03-25T20:47Z,25.686274,37.020905
2025-03-25T20:57Z,25.710308,37.05333
2025-03-25T21:07Z,25.710308,37.08766
2025-03-25T21:17Z,25.763714,37.13535
2025-03-25T21:27Z,25.747692,37.083847
2025-03-25T21:37Z,25.785076,37.14298
2025-03-25T21:47Z,25.793087,37.121994
2025-03-25T21:57Z,25.814451,37.120087
2025-03-25T22:07Z,25.814451,37.083847
2025-03-25T22:17Z,25.819792,37.091476
2025-03-25T22:27Z,25.825132,37.11055
2025-03-25T22:37Z,25.849165,37.093384
2025-03-25T22:47Z,25.849165,37.055237
2025-03-25T22:57Z,25.833143,37.036163
2025-03-25T23:07Z,25.849165,36.963684
2025-03-25T23:17Z,25.838484,36.927444
2025-03-25T23:27Z,25.798428,36.874035
2025-03-25T23:37Z,25.782406,36.90265
2025-03-25T23:47Z,25.777065,36.872128
2025-03-25T23:57Z,25.729,36.801556
2025-03-26T00:07Z,25.712978,36.788204
2025-03-26T00:17Z,25.6569,36.801556
2025-03-26T00:37Z,25.592813,36.76913
2025-03-26T00:47Z,25.555428,36.7348
2025-03-26T00:57Z,25.507362,36.729076
2025-03-26T01:07Z,25.49401,36.767223
2025-03-26T01:17Z,25.445946,36.778667
2025-03-26T01:27Z,25.40856,36.79774
2025-03-26T01:47Z,25.344473,36.79965
2025-03-26T01:57Z,25.304417,36.795834
2025-03-26T02:07Z,25.288395,36.883575
2025-03-26T02:17Z,25.25101,36.874035
2025-03-26T02:27Z,25.192265,36.912186
2025-03-26T02:37Z,25.149538,36.889297
2025-03-26T02:47Z,25.152208,36.912186
2025-03-26T02:57Z,25.104143,36.917908
2025-03-26T03:07Z,25.098803,36.96559
2025-03-26T03:27Z,25.029373,37.026627
2025-03-26T03:37Z,25.010681,37.028534
2025-03-26T03:47Z,24.962616,37.026627
2025-03-26T04:07Z,24.92523,37.091476
2025-03-26T04:17Z,24.898527,37.112457
2025-03-26T04:27Z,24.874495,37.051422
2025-03-26T04:57Z,24.789043,37.03807
2025-03-26T05:07Z,24.778362,37.108643
2025-03-26T05:17Z,24.711605,37.223087
2025-03-26T05:27Z,24.727627,37.28603
2025-03-26T05:37Z,24.743649,37.37568
2025-03-26T05:47Z,24.75433,37.484398
2025-03-26T05:57Z,24.797054,37.553062
2025-03-26T06:07Z,24.821089,37.59693
2025-03-26T06:17Z,24.858473,37.732357
2025-03-26T06:27Z,24.895857,37.728542
2025-03-26T06:37Z,24.954605,37.850613
2025-03-26T06:47Z,25.00267,37.93454
2025-03-26T06:57Z,25.016022,38.033722
2025-03-26T07:07Z,25.096132,38.176777
2025-03-26T07:17Z,25.144197,38.29694
2025-03-26T07:27Z,25.218967,38.380867
2025-03-26T07:37Z,25.267033,37.32227
2025-03-26T07:47Z,25.189594,34.985733
2025-03-26T07:57Z,25.013351,34.17319
2025-03-26T08:07Z,24.740978,34.060654
2025-03-26T08:17Z,24.50599,35.107803
2025-03-26T08:27Z,24.34577,36.62608
2025-03-26T08:37Z,24.27367,37.51873
2025-03-26T08:47Z,24.27901,38.04326
2025-03-26T08:57Z,24.3431,38.34844
2025-03-26T09:07Z,24.439232,38.4934
2025-03-26T09:17Z,24.503319,38.531548
2025-03-26T09:27Z,24.5861,38.424736
2025-03-26T09:37Z,24.655527,38.33318
2025-03-26T09:47Z,24.724957,38.205387
2025-03-26T09:57Z,24.773022,38.119553
2025-03-26T10:07Z,24.853132,38.066147
2025-03-26T10:17Z,24.893187,38.04898
2025-03-26T10:27Z,24.935911,38.033722
2025-03-26T10:37Z,24.989319,38.03563
2025-03-26T10:47Z,25.042725,37.982224
2025-03-26T10:57Z,25.112154,38.008926
2025-03-26T11:07Z,25.16289,38.052795
2025-03-26T11:17Z,25.221638,38.001297
2025-03-26T11:27Z,25.280384,37.95552
2025-03-26T11:37Z,25.344473,37.886856
2025-03-26T11:38Z,25.344473,37.886856
2025-03-26T11:47Z,25.371176,37.81056
2025-03-26T11:57Z,25.41657,37.762875
2025-03-26T12:07Z,25.443275,37.70184
2025-03-26T12:17Z,25.496681,37.677044
2025-03-26T12:27Z,25.534065,37.59121
2025-03-26T12:37Z,25.560768,37.53971
2025-03-26T12:47Z,25.574121,37.44625
2025-03-26T13:07Z,25.638208,37.38331
2025-03-26T13:17Z,25.632868,37.35088
2025-03-26T13:27Z,25.670252,37.312733
2025-03-26T13:37Z,25.678263,37.274586
2025-03-26T13:47Z,25.710308,37.238346
2025-03-26T13:57Z,25.710308,37.25742
2025-03-26T14:07Z,25.72633,37.202106
2025-03-26T14:17Z,25.758373,37.183033
2025-03-26T14:27Z,25.766384,37.217365
2025-03-26T14:37Z,25.803768,37.261234
2025-03-26T14:47Z,25.809109,37.188755
2025-03-26T14:57Z,25.825132,37.131535
2025-03-26T15:07Z,25.825132,37.06859
2025-03-26T15:17Z,25.838484,37.011368
2025-03-26T15:27Z,25.843824,36.97513
2025-03-26T15:37Z,25.838484,36.969406
2025-03-26T15:47Z,25.827803,36.93126
2025-03-26T15:57Z,25.838484,36.858776
2025-03-26T16:07Z,25.841154,36.889297
2025-03-26T16:17Z,25.851835,36.87976
2025-03-26T16:27Z,25.841154,36.80537
2025-03-26T16:37Z,25.883879,36.7615
2025-03-26T16:47Z,25.851835,36.700466
2025-03-26T16:57Z,25.865187,36.681393
2025-03-26T17:07Z,25.849165,36.652782
2025-03-26T17:17Z,25.875868,36.65469
2025-03-26T17:27Z,25.854506,36.6318
2025-03-26T17:37Z,25.859846,36.545967
2025-03-26T17:47Z,25.867857,36.584114
2025-03-26T17:57Z,25.883879,36.51545
2025-03-26T18:07Z,25.878538,36.568855
2025-03-26T18:27Z,25.905241,36.555504
2025-03-26T18:37Z,25.875868,36.563133
2025-03-26T18:47Z,25.89189,36.55741
2025-03-26T18:57Z,25.886549,36.5803
2025-03-26T19:07Z,25.913252,36.511635
2025-03-26T19:17Z,25.923933,36.509727
2025-03-26T19:27Z,25.931944,36.467766
2025-03-26T19:37Z,25.947968,36.439156
2025-03-26T19:47Z,25.942627,36.431526
2025-03-26T19:57Z,25.947968,36.40101
2025-03-26T20:07Z,25.958649,36.364765
2025-03-26T20:17Z,25.96666,36.36095
2025-03-26T20:27Z,25.988022,36.39338
2025-03-26T20:37Z,25.929274,34.47265
2025-03-26T20:47Z,25.827803,35.376747
2025-03-26T20:57Z,25.774395,35.74296
2025-03-26T21:07Z,25.702297,35.914627
2025-03-26T21:37Z,25.712978,36.248417
2025-03-26T21:47Z,25.729,36.29038
2025-03-26T21:57Z,25.742352,36.31708
2025-03-26T22:07Z,25.774395,36.380028
2025-03-26T22:17Z,25.779736,36.395287
2025-03-26T22:27Z,25.801098,36.420082
2025-03-26T22:37Z,25.811779,36.370487
2025-03-26T22:47Z,25.803768,36.343784
2025-03-26T22:57Z,25.712978,36.49447
2025-03-26T23:07Z,25.793087,36.328526
2025-03-26T23:17Z,25.777065,36.219807
2025-03-26T23:27Z,25.750362,36.229343
2025-03-26T23:47Z,25.694286,36.198826
2025-03-26T23:57Z,25.64622,36.162586
2025-03-27T00:17Z,25.571451,36.12062
2025-03-27T00:27Z,25.536736,35.987106
2025-03-27T00:37Z,25.520714,36.061493
2025-03-27T00:47Z,25.456627,36.097733
2025-03-27T00:57Z,25.4139,36.080566
2025-03-27T01:07Z,25.381857,36.111084
2025-03-27T01:17Z,25.352484,36.16068
2025-03-27T01:27Z,25.293736,36.147327
2025-03-27T01:37Z,25.256351,36.154957
